역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_9,congestionCar_10,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft,congestionCar_7_fft,congestionCar_8_fft,congestionCar_9_fft,congestionCar_10_fft
410,4.000000,0.000000,1530.000000,토요일,7.038690,9.084821,10.858631,12.456845,13.462798,10.730655,10.311012,9.093750,9.178571,9.226190,14.077381,18.169643,21.717262,24.913690,26.925595,21.461310,22.119048,19.809524,18.357143,18.452381
411,4.000000,0.000000,1530.000000,토요일,10.291667,12.479167,14.479167,16.104167,15.520833,14.104167,15.479167,13.020833,13.166667,15.666667,20.583333,24.958333,28.958333,32.208333,31.041667,28.208333,30.958333,26.041667,26.333333,31.333333
412,4.000000,0.000000,1530.000000,토요일,14.473958,17.828125,20.562500,22.036458,19.765625,18.890625,21.411458,18.234375,17.937500,19.104167,28.947917,35.656250,41.125000,44.072917,39.531250,37.781250,42.822917,36.468750,35.875000,38.208333
413,4.000000,0.000000,1530.000000,토요일,18.656250,23.177083,26.645833,27.968750,24.010417,23.677083,27.343750,23.447917,22.708333,22.541667,37.312500,46.354167,53.291667,55.937500,48.020833,48.473214,54.687500,46.895833,45.416667,45.083333
414,4.000000,0.000000,1530.000000,토요일,22.838542,28.526042,32.729167,33.901042,28.255208,28.463542,33.276042,28.661458,27.479167,25.979167,45.677083,57.052083,65.458333,67.802083,64.092262,64.090774,66.552083,57.322917,54.958333,51.958333
415,4.000000,0.000000,1530.000000,토요일,27.020833,33.875000,38.812500,39.833333,32.500000,33.250000,39.208333,33.875000,32.250000,29.416667,54.041667,67.750000,77.625000,79.666667,80.250000,79.708333,78.416667,67.750000,64.500000,58.833333
416,4.000000,0.000000,1530.000000,토요일,31.763889,38.097222,43.506944,44.152778,38.243056,37.201389,41.972222,37.118056,35.208333,32.006944,63.527778,76.194444,87.013889,88.305556,86.625000,87.250000,86.361111,76.111111,70.416667,69.263889
417,4.000000,0.000000,1530.000000,토요일,36.506944,42.319444,48.201389,48.472222,43.986111,41.152778,44.736111,40.361111,38.166667,34.597222,73.013889,84.638889,96.402778,96.944444,93.000000,94.791667,96.097222,84.847222,78.430556,81.402778
418,4.000000,0.000000,1530.000000,토요일,41.250000,46.541667,52.895833,52.791667,49.729167,45.104167,47.500000,43.604167,41.125000,37.187500,82.500000,93.083333,105.791667,105.583333,99.458333,102.333333,105.833333,93.583333,86.791667,93.541667
419,4.000000,0.000000,1530.000000,토요일,43.803241,49.082176,56.699653,56.510417,53.583912,48.550347,49.129630,45.684606,42.839120,40.566551,87.606481,98.164352,113.399306,113.020833,110.188657,115.046296,117.476852,104.085648,97.112269,105.091435
420,4.000000,0.000000,1530.000000,토요일,46.356481,51.622685,60.503472,60.229167,57.438657,51.996528,50.759259,47.765046,44.553241,43.945602,92.712963,103.245370,121.006944,120.458333,121.002315,127.759259,129.120370,114.587963,107.432870,116.641204
421,4.000000,0.000000,1530.000000,토요일,48.909722,54.163194,64.307292,63.947917,61.293403,55.442708,52.388889,49.845486,46.267361,47.324653,97.819444,108.326389,128.614583,127.895833,131.815972,140.472222,140.763889,125.090278,117.753472,128.190972
422,4.000000,0.000000,1530.000000,토요일,51.462963,56.703704,68.111111,67.666667,65.148148,58.888889,54.018519,51.925926,47.981481,50.703704,107.370370,116.259259,136.222222,135.333333,142.629630,153.185185,152.407407,135.592593,128.074074,139.740741
423,4.000000,0.000000,1530.000000,토요일,47.243056,52.866319,61.812500,62.973958,60.840278,55.744792,51.430556,49.715278,45.194444,48.803819,103.796296,111.157407,123.625000,126.250000,135.518519,142.185185,140.462963,126.740741,121.583333,128.425926
424,4.000000,0.000000,1530.000000,토요일,43.023148,49.028935,55.513889,58.281250,56.532407,52.600694,48.842593,47.504630,42.407407,46.903935,100.222222,106.055556,111.027778,117.277778,128.407407,131.185185,128.518519,117.888889,115.092593,117.111111
425,4.000000,0.000000,1530.000000,토요일,38.803241,45.191551,49.215278,53.588542,52.224537,49.456597,46.254630,45.293981,39.620370,45.004051,96.648148,100.953704,98.430556,108.305556,121.296296,120.185185,116.574074,109.037037,108.601852,105.796296
426,4.000000,0.000000,1530.000000,토요일,34.583333,41.354167,42.916667,48.895833,47.916667,46.312500,43.666667,43.083333,36.833333,43.104167,93.074074,95.851852,87.185185,99.333333,114.185185,109.185185,104.629630,100.185185,102.111111,94.481481
427,4.000000,0.000000,1530.000000,토요일,33.361111,39.888889,41.062500,47.576389,46.215278,46.701389,42.895833,43.125000,35.972222,43.034722,87.216049,87.790123,82.125000,95.152778,107.706790,100.998457,99.100309,94.026235,93.393519,86.069444
428,4.000000,0.000000,1530.000000,토요일,32.138889,38.423611,39.208333,46.256944,44.513889,47.090278,42.125000,43.166667,35.111111,42.965278,81.358025,79.728395,78.416667,92.513889,101.228395,94.180556,93.570988,87.867284,84.675926,85.930556
429,4.000000,0.000000,1530.000000,토요일,30.916667,36.958333,37.354167,44.937500,42.812500,47.479167,41.354167,43.208333,34.250000,42.895833,75.500000,73.916667,74.708333,89.875000,94.750000,94.958333,88.041667,86.416667,75.958333,85.791667
430,4.000000,0.000000,1530.000000,토요일,29.968750,35.968750,37.302083,47.083333,42.666667,47.968750,41.635417,42.968750,36.520833,44.468750,73.333333,71.937500,74.604167,94.166667,92.875000,95.937500,84.166667,85.937500,73.041667,88.937500
431,4.000000,0.000000,1530.000000,토요일,29.020833,34.979167,37.250000,49.229167,42.520833,48.458333,41.916667,42.729167,38.791667,46.041667,71.166667,69.958333,74.500000,98.458333,91.000000,96.916667,83.833333,85.458333,77.583333,92.083333
432,4.000000,0.000000,1530.000000,토요일,38.891369,46.156250,52.220238,66.566964,52.379464,66.110119,59.065476,54.805060,47.217262,51.437500,77.782738,92.312500,104.440476,133.133929,104.758929,132.220238,118.130952,109.610119,94.434524,102.875000
433,4.000000,0.000000,1530.000000,토요일,48.761905,57.333333,67.190476,83.904762,62.238095,83.761905,76.214286,66.880952,55.642857,56.833333,97.523810,114.666667,134.380952,167.809524,124.476190,167.523810,152.428571,133.761905,111.285714,113.666667
434,4.000000,0.000000,1530.000000,토요일,41.750000,55.833333,52.750000,71.916667,56.944444,70.805556,66.361111,50.222222,59.111111,56.555556,108.444444,133.500000,116.666667,143.833333,138.444444,142.611111,132.722222,100.444444,118.222222,113.111111
409,4.000000,0.000000,1530.000000,평일,4.500000,6.166667,7.111111,7.777778,11.500000,6.500000,4.888889,5.722222,4.833333,3.944444,9.000000,12.333333,14.222222,15.555556,23.000000,13.000000,13.888889,13.666667,10.777778,7.888889
410,4.000000,0.000000,1530.000000,평일,7.680556,9.128472,11.392361,13.753472,14.559028,11.993056,11.881944,11.458333,11.013889,11.465278,15.361111,18.256944,22.784722,27.506944,29.118056,23.986111,23.763889,22.916667,22.027778,22.930556
411,4.000000,0.000000,1530.000000,평일,10.861111,12.090278,15.673611,19.729167,17.618056,17.486111,18.875000,17.194444,17.194444,18.986111,21.722222,24.180556,31.347222,39.458333,35.236111,34.972222,37.750000,34.388889,34.388889,37.972222
412,4.000000,0.000000,1530.000000,평일,16.781250,19.942708,24.119792,27.343750,24.147569,25.019097,28.262153,26.402778,24.460069,23.727431,33.562500,39.885417,48.239583,54.687500,48.295139,50.038194,56.524306,52.805556,48.920139,47.454861
413,4.000000,0.000000,1530.000000,평일,22.701389,27.795139,32.565972,34.958333,30.677083,32.552083,37.649306,35.611111,31.725694,28.468750,45.402778,55.590278,65.131944,69.916667,61.354167,65.104167,75.298611,71.222222,63.451389,56.937500
414,4.000000,0.000000,1530.000000,평일,28.621528,35.647569,41.012153,42.572917,37.206597,40.085069,47.036458,44.819444,38.991319,33.210069,57.243056,71.295139,82.024306,85.145833,74.413194,80.170139,94.072917,89.638889,77.982639,66.420139
415,4.000000,0.000000,1530.000000,평일,34.541667,43.500000,49.458333,50.187500,43.736111,47.618056,56.423611,54.027778,46.256944,37.951389,69.083333,87.000000,98.916667,100.375000,87.472222,95.236111,112.847222,108.055556,92.513889,75.902778
416,4.000000,0.000000,1530.000000,평일,41.500000,49.905093,54.960648,54.664352,50.909722,53.196759,58.280093,56.946759,48.782407,40.574074,83.000000,99.810185,109.921296,109.328704,101.819444,106.393519,116.560185,113.893519,97.564815,81.148148
417,4.000000,0.000000,1530.000000,평일,48.458333,56.310185,60.462963,59.141204,58.083333,58.775463,60.136574,59.865741,51.307870,43.196759,96.916667,112.620370,120.925926,118.282407,116.166667,117.550926,120.273148,119.731481,102.615741,86.393519
418,4.000000,0.000000,1530.000000,평일,55.416667,62.715278,65.965278,63.618056,65.256944,64.354167,61.993056,62.784722,53.833333,45.819444,110.833333,125.430556,131.930556,127.236111,130.513889,128.708333,123.986111,125.569444,107.666667,91.638889
419,4.000000,0.000000,1530.000000,평일,53.935957,61.743248,65.285687,64.627122,65.402585,63.856674,60.838927,60.503665,52.802469,45.880015,107.871914,123.486497,130.571373,129.254244,130.805170,127.713349,121.677855,121.007330,105.604938,91.760031
420,4.000000,0.000000,1530.000000,평일,52.455247,60.771219,64.606096,65.636188,65.548225,63.359182,59.684799,58.222608,51.771605,45.940586,104.910494,121.542438,129.212191,131.272377,131.096451,126.718364,119.369599,116.445216,103.543210,98.290909
421,4.000000,0.000000,1530.000000,평일,50.974537,59.799190,63.926505,66.645255,65.693866,62.861690,58.530671,55.941551,50.740741,46.001157,101.949074,119.598380,127.853009,133.290509,131.387731,125.723380,122.589394,111.883102,101.481481,111.736364
422,4.000000,0.000000,1530.000000,평일,49.493827,58.827160,63.246914,67.654321,65.839506,62.364198,57.376543,53.660494,49.709877,46.061728,115.202020,117.654321,126.493827,135.308642,131.679012,124.728395,134.808081,107.969697,99.419753,125.181818
423,4.000000,0.000000,1530.000000,평일,44.200231,52.026620,54.964699,60.379630,59.060185,55.939815,51.127894,47.967593,44.443866,40.961227,110.631313,111.707071,115.378788,120.759259,118.120370,112.366162,124.406566,104.949495,93.308081,118.969697
424,4.000000,0.000000,1530.000000,평일,38.906636,45.226080,46.682485,53.104938,52.280864,49.515432,44.879244,42.274691,39.177855,35.860725,106.060606,106.757576,111.141414,106.209877,111.808081,106.095960,114.005051,101.929293,92.202020,112.757576
425,4.000000,0.000000,1530.000000,평일,33.613040,38.425540,38.400270,45.830247,45.501543,43.091049,38.630594,36.581790,33.911844,30.760224,101.489899,101.808081,106.904040,100.540404,106.232323,99.825758,103.603535,98.909091,91.095960,106.545455
426,4.000000,0.000000,1530.000000,평일,28.319444,31.625000,30.118056,38.555556,38.722222,36.666667,32.381944,30.888889,28.645833,25.659722,96.919192,96.858586,102.666667,95.828283,100.656566,93.555556,93.202020,95.888889,89.989899,100.333333
427,4.000000,0.000000,1530.000000,평일,27.655093,30.152778,28.430556,37.289352,36.282407,34.886574,30.962963,29.875000,27.719907,24.921296,93.112795,88.979798,94.140741,89.944781,96.034007,88.611111,89.542088,89.603704,82.922896,85.485185
428,4.000000,0.000000,1530.000000,평일,26.990741,28.680556,26.743056,36.023148,33.842593,33.106481,29.543981,28.861111,26.793981,24.182870,89.306397,81.101010,85.614815,84.061279,91.411448,83.666667,85.882155,83.318519,75.855892,70.637037
429,4.000000,0.000000,1530.000000,평일,26.326389,27.208333,25.055556,34.756944,31.402778,31.326389,28.125000,27.847222,25.868056,23.444444,85.500000,73.222222,77.088889,78.177778,86.788889,78.722222,82.222222,77.033333,68.788889,55.788889
430,4.000000,0.000000,1530.000000,평일,23.937500,24.989583,23.055556,33.336806,29.586806,30.090278,27.166667,26.288194,25.375000,23.388889,86.277778,71.150000,72.094444,74.116667,84.588889,78.383333,80.827778,73.250000,64.444444,50.811111
431,4.000000,0.000000,1530.000000,평일,21.548611,22.770833,21.055556,31.916667,27.770833,28.854167,26.208333,24.729167,24.881944,23.333333,87.055556,69.077778,67.100000,70.055556,82.388889,78.044444,79.433333,69.466667,60.100000,46.666667
432,4.000000,0.000000,1530.000000,평일,28.052083,32.857639,27.800926,42.708333,37.524306,41.390046,36.840278,35.003472,36.978009,38.037037,79.005556,66.061111,65.583333,85.416667,82.788889,82.780093,74.744444,70.006944,73.956019,76.074074
433,4.000000,0.000000,1530.000000,평일,34.555556,42.944444,34.546296,53.500000,47.277778,53.925926,47.472222,45.277778,49.074074,52.740741,70.955556,85.888889,69.092593,107.000000,94.555556,107.851852,94.944444,90.555556,98.148148,105.481481
434,4.000000,0.000000,1530.000000,평일,30.666667,38.800000,33.077778,47.411111,42.833333,44.466667,39.400000,43.522222,44.277778,50.033333,94.361111,109.652778,137.416667,160.388889,155.513889,131.750000,124.861111,94.680556,95.833333,100.066667
409,4.000000,0.000000,1630.000000,일요일,6.166667,7.833333,8.000000,9.833333,9.500000,9.000000,5.500000,5.333333,4.500000,4.666667,12.333333,15.666667,16.000000,19.666667,19.000000,18.000000,14.333333,14.666667,11.000000,13.000000
410,4.000000,0.000000,1630.000000,일요일,7.875000,9.354167,11.729167,12.479167,12.604167,11.208333,9.052083,8.312500,8.302083,8.479167,15.750000,18.708333,23.458333,24.958333,25.208333,22.416667,18.104167,16.625000,16.604167,16.958333
411,4.000000,0.000000,1630.000000,일요일,9.583333,10.875000,15.458333,15.125000,15.708333,13.416667,12.604167,11.291667,12.104167,12.291667,19.166667,21.750000,30.916667,30.250000,31.416667,26.833333,25.208333,22.583333,24.208333,24.583333
412,4.000000,0.000000,1630.000000,일요일,13.078125,16.390625,21.703125,21.057292,20.614583,18.145833,18.697917,16.583333,17.000000,16.052083,26.156250,32.781250,43.406250,42.114583,41.229167,36.291667,37.395833,33.166667,34.000000,32.104167
413,4.000000,0.000000,1630.000000,일요일,16.572917,21.906250,27.947917,26.989583,25.520833,22.875000,24.791667,21.875000,21.895833,19.812500,33.145833,43.812500,55.895833,53.979167,51.041667,45.750000,49.583333,43.750000,43.791667,39.625000
414,4.000000,0.000000,1630.000000,일요일,20.067708,27.421875,34.192708,32.921875,30.427083,27.604167,30.885417,27.166667,26.791667,23.572917,40.135417,54.843750,68.385417,65.843750,60.854167,55.208333,61.770833,54.333333,53.583333,47.145833
415,4.000000,0.000000,1630.000000,일요일,23.562500,32.937500,40.437500,38.854167,35.333333,32.333333,36.979167,32.458333,31.687500,27.333333,47.125000,65.875000,80.875000,77.708333,70.666667,64.666667,73.958333,64.916667,63.375000,54.666667
416,4.000000,0.000000,1630.000000,일요일,28.402778,37.465278,44.305556,42.701389,39.534722,35.743056,39.083333,34.347222,33.951389,30.083333,56.805556,74.930556,88.611111,85.402778,79.069444,71.486111,78.166667,68.694444,67.902778,60.166667
417,4.000000,0.000000,1630.000000,일요일,33.243056,41.993056,48.173611,46.548611,43.736111,39.152778,41.187500,36.236111,36.215278,32.833333,66.486111,83.986111,96.347222,93.097222,87.472222,78.305556,82.375000,72.472222,72.430556,65.666667
418,4.000000,0.000000,1630.000000,일요일,38.083333,46.520833,52.041667,50.395833,47.937500,42.562500,43.291667,38.125000,38.479167,35.583333,76.166667,93.041667,104.083333,100.791667,95.875000,85.125000,86.583333,76.250000,76.958333,71.166667
419,4.000000,0.000000,1630.000000,일요일,38.293981,47.080440,51.924769,51.894097,49.207755,43.727431,43.130787,38.042824,38.118634,36.372685,76.587963,94.160880,103.849537,103.788194,98.415509,87.454861,86.261574,76.085648,76.237269,72.745370
420,4.000000,0.000000,1630.000000,일요일,38.504630,47.640046,51.807870,53.392361,50.478009,44.892361,42.969907,37.960648,37.758102,37.162037,77.009259,95.280093,103.615741,106.784722,100.956019,91.758929,85.939815,83.104167,75.516204,76.187500
421,4.000000,0.000000,1630.000000,일요일,38.715278,48.199653,51.690972,54.890625,51.748264,46.057292,42.809028,37.878472,37.397569,37.951389,77.430556,96.399306,103.381944,109.781250,103.496528,103.066964,95.061012,93.989583,81.483631,86.781250
422,4.000000,0.000000,1630.000000,일요일,38.925926,48.759259,51.574074,56.388889,53.018519,47.222222,42.648148,37.796296,37.037037,38.740741,81.583333,97.518519,103.148148,112.777778,108.791667,114.375000,105.541667,104.875000,91.375000,97.375000
423,4.000000,0.000000,1630.000000,일요일,36.293403,43.668403,45.737847,50.489583,48.331597,43.447917,39.230903,35.487847,34.480903,35.388889,79.979167,89.979167,91.475694,100.979167,101.604167,106.385417,97.843750,100.437500,87.437500,90.604167
424,4.000000,0.000000,1630.000000,일요일,33.660880,38.577546,39.901620,44.590278,43.644676,39.673611,35.813657,33.179398,31.924769,32.037037,78.375000,86.916667,81.750000,89.180556,94.416667,98.395833,90.145833,96.000000,83.500000,83.833333
425,4.000000,0.000000,1630.000000,일요일,31.028356,33.486690,34.065394,38.690972,38.957755,35.899306,32.396412,30.870949,29.368634,28.685185,76.770833,83.854167,76.208333,77.381944,87.229167,90.406250,82.447917,91.562500,79.562500,77.062500
426,4.000000,0.000000,1630.000000,일요일,28.395833,28.395833,28.229167,32.791667,34.270833,32.125000,28.979167,28.562500,26.812500,25.333333,75.166667,80.791667,70.666667,72.333333,80.041667,82.416667,74.750000,87.125000,75.625000,70.291667
427,4.000000,0.000000,1630.000000,일요일,26.750000,27.298611,26.402778,32.187500,33.750000,31.583333,28.805556,27.319444,26.326389,25.138889,70.682540,76.876984,64.698413,69.158730,76.043651,80.039683,74.293651,81.892857,73.003968,65.416667
428,4.000000,0.000000,1630.000000,일요일,25.104167,26.201389,24.576389,31.583333,33.229167,31.041667,28.631944,26.076389,25.840278,24.944444,66.198413,72.962302,58.730159,65.984127,72.045635,77.662698,73.837302,76.660714,70.382937,60.541667
429,4.000000,0.000000,1630.000000,일요일,23.458333,25.104167,22.750000,30.979167,32.708333,30.500000,28.458333,24.833333,25.354167,24.750000,61.714286,69.047619,52.761905,62.809524,68.047619,75.285714,73.380952,71.428571,67.761905,55.666667
430,4.000000,0.000000,1630.000000,일요일,22.927083,24.208333,22.864583,31.010417,31.520833,30.416667,28.052083,25.020833,25.604167,25.406250,59.428571,66.547619,50.047619,62.020833,67.928571,74.714286,70.547619,67.785714,63.000000,50.928571
431,4.000000,0.000000,1630.000000,일요일,22.395833,23.312500,22.979167,31.041667,30.333333,30.333333,27.645833,25.208333,25.854167,26.062500,57.142857,64.047619,47.333333,62.083333,67.809524,74.142857,67.714286,64.142857,58.238095,52.125000
432,4.000000,0.000000,1630.000000,일요일,34.186012,38.203869,35.477679,48.318452,45.238095,44.797619,43.144345,37.247024,37.534226,35.483631,68.372024,76.407738,70.955357,96.636905,90.476190,89.595238,86.288690,74.494048,75.068452,70.967262
433,4.000000,0.000000,1630.000000,일요일,45.976190,53.095238,47.976190,65.595238,60.142857,59.261905,58.642857,49.285714,49.214286,44.904762,91.952381,106.190476,95.952381,131.190476,120.285714,118.523810,117.285714,98.571429,98.428571,89.809524
434,4.000000,0.000000,1630.000000,일요일,34.472222,32.833333,42.111111,47.777778,40.638889,43.777778,41.972222,35.750000,33.972222,38.472222,69.066667,83.333333,84.222222,95.555556,92.000000,95.600000,83.944444,71.500000,67.944444,76.944444
409,4.000000,0.000000,1630.000000,토요일,7.428571,9.261905,9.309524,11.452381,10.857143,10.952381,6.571429,6.357143,5.666667,5.642857,14.857143,18.523810,18.619048,22.904762,21.714286,22.666667,24.333333,25.000000,17.333333,21.000000
410,4.000000,0.000000,1630.000000,토요일,10.151786,12.005952,14.873512,15.882440,16.126488,14.486607,11.806548,10.782738,10.947917,11.113095,20.303571,24.011905,29.747024,31.764881,32.252976,28.973214,23.613095,21.565476,21.895833,22.226190
411,4.000000,0.000000,1630.000000,토요일,12.875000,14.750000,20.437500,20.312500,21.395833,18.020833,17.041667,15.208333,16.229167,16.583333,25.750000,29.500000,40.875000,40.625000,42.791667,36.041667,34.083333,30.416667,32.458333,33.166667
412,4.000000,0.000000,1630.000000,토요일,17.703125,22.276042,29.093750,28.494792,28.151042,24.557292,25.442708,22.541667,22.953125,21.765625,35.406250,44.552083,58.187500,56.989583,56.302083,49.114583,50.885417,45.083333,45.906250,43.531250
413,4.000000,0.000000,1630.000000,토요일,22.531250,29.802083,37.750000,36.677083,34.906250,31.093750,33.843750,29.875000,29.677083,26.947917,45.062500,59.604167,75.500000,73.354167,69.812500,62.187500,67.687500,59.750000,59.354167,53.895833
414,4.000000,0.000000,1630.000000,토요일,27.359375,37.328125,46.406250,44.859375,41.661458,37.630208,42.244792,37.208333,36.401042,32.130208,54.718750,74.656250,92.812500,89.718750,83.322917,75.260417,84.489583,74.416667,72.802083,64.260417
415,4.000000,0.000000,1630.000000,토요일,32.187500,44.854167,55.062500,53.041667,48.416667,44.166667,50.645833,44.541667,43.125000,37.312500,64.375000,89.708333,110.125000,106.083333,96.833333,88.333333,101.291667,89.083333,86.250000,74.625000
416,4.000000,0.000000,1630.000000,토요일,38.090278,50.055556,59.222222,57.076389,52.986111,47.770833,52.437500,46.312500,45.423611,40.291667,76.180556,100.111111,118.444444,114.152778,105.972222,95.541667,104.875000,92.625000,90.847222,80.583333
417,4.000000,0.000000,1630.000000,토요일,43.993056,55.256944,63.381944,61.111111,57.555556,51.375000,54.229167,48.083333,47.722222,43.270833,87.986111,110.513889,126.763889,122.222222,115.111111,102.750000,108.458333,96.166667,95.444444,86.541667
418,4.000000,0.000000,1630.000000,토요일,49.895833,60.458333,67.541667,65.145833,62.125000,54.979167,56.020833,49.854167,50.020833,46.250000,99.791667,120.916667,135.083333,130.291667,124.250000,109.958333,112.041667,99.708333,100.041667,92.500000
419,4.000000,0.000000,1630.000000,토요일,51.380208,62.774306,69.211806,68.984375,65.547454,58.058449,57.279514,51.001736,50.844329,48.525463,102.760417,125.548611,138.423611,137.968750,131.094907,119.033565,114.559028,107.010417,101.688657,97.050926
420,4.000000,0.000000,1630.000000,토요일,52.864583,65.090278,70.881944,72.822917,68.969907,61.137731,58.538194,52.149306,51.667824,50.800926,105.729167,130.180556,141.763889,145.645833,137.939815,131.108796,121.500000,118.895833,103.335648,108.877315
421,4.000000,0.000000,1630.000000,토요일,54.348958,67.406250,72.552083,76.661458,72.392361,64.217014,59.796875,53.296875,52.491319,53.076389,108.697917,134.812500,145.104167,153.322917,144.784722,143.184028,132.750000,130.781250,113.975694,120.753472
422,4.000000,0.000000,1630.000000,토요일,55.833333,69.722222,74.222222,80.500000,75.814815,67.296296,61.055556,54.444444,53.314815,55.351852,111.666667,139.444444,148.444444,161.000000,151.629630,155.259259,144.000000,142.666667,124.925926,132.629630
423,4.000000,0.000000,1630.000000,토요일,52.286458,62.687500,66.005208,72.354167,69.407986,62.164931,56.421875,51.260417,49.819444,50.711806,109.888889,125.375000,132.010417,144.708333,138.815972,145.240741,134.351852,137.462963,120.333333,124.203704
424,4.000000,0.000000,1630.000000,토요일,48.739583,55.652778,57.788194,64.208333,63.001157,57.033565,51.788194,48.076389,46.324074,46.071759,108.444444,119.907407,115.576389,128.416667,129.333333,135.222222,124.703704,132.259259,115.740741,115.777778
425,4.000000,0.000000,1630.000000,토요일,45.192708,48.618056,49.571181,56.062500,56.594329,51.902199,47.154514,44.892361,42.828704,41.431713,107.000000,116.379630,106.240741,112.125000,120.296296,125.203704,115.055556,127.055556,111.148148,107.351852
426,4.000000,0.000000,1630.000000,토요일,41.645833,41.583333,41.354167,47.916667,50.187500,46.770833,42.520833,41.708333,39.333333,36.791667,105.555556,112.851852,99.592593,102.037037,111.259259,115.185185,105.407407,121.851852,106.555556,98.925926
427,4.000000,0.000000,1630.000000,토요일,40.062500,40.888889,39.444444,48.152778,50.645833,47.138889,43.208333,40.847222,39.611111,37.493056,100.175926,108.567901,92.061728,98.399691,107.089506,113.109568,105.466049,115.679012,103.592593,92.811728
428,4.000000,0.000000,1630.000000,토요일,38.479167,40.194444,37.534722,48.388889,51.104167,47.506944,43.895833,39.986111,39.888889,38.194444,94.796296,104.283951,84.530864,96.777778,102.919753,111.033951,105.524691,109.506173,100.629630,86.697531
429,4.000000,0.000000,1630.000000,토요일,36.895833,39.500000,35.625000,48.625000,51.562500,47.875000,44.583333,39.125000,40.166667,38.895833,89.416667,100.000000,77.000000,97.250000,103.125000,108.958333,105.583333,103.333333,97.666667,80.583333
430,4.000000,0.000000,1630.000000,토요일,35.708333,37.708333,35.531250,48.187500,49.197917,47.291667,43.552083,38.947917,39.895833,39.562500,83.833333,93.958333,71.083333,96.375000,98.395833,105.437500,99.229167,95.625000,88.895833,79.125000
431,4.000000,0.000000,1630.000000,토요일,34.520833,35.916667,35.437500,47.750000,46.833333,46.708333,42.520833,38.770833,39.625000,40.229167,78.250000,87.916667,70.875000,95.500000,93.666667,101.916667,92.875000,87.916667,80.125000,80.458333
432,4.000000,0.000000,1630.000000,토요일,51.712798,57.696429,54.206845,73.375000,68.761905,68.116071,65.260417,56.825893,57.193452,53.805060,103.425595,115.392857,108.413690,146.750000,137.523810,136.232143,130.520833,113.651786,114.386905,107.610119
433,4.000000,0.000000,1630.000000,토요일,68.904762,79.476190,72.976190,99.000000,90.690476,89.523810,88.000000,74.880952,74.761905,67.380952,137.809524,158.952381,145.952381,198.000000,181.380952,179.047619,176.000000,149.761905,149.523810,134.761905
434,4.000000,0.000000,1630.000000,토요일,60.805556,58.250000,73.777778,84.833333,71.972222,77.611111,75.222222,64.250000,61.055556,67.583333,121.611111,132.166667,147.555556,169.666667,147.000000,155.222222,150.444444,128.500000,122.111111,135.166667
409,4.000000,0.000000,1630.000000,평일,8.666667,11.055556,11.388889,11.722222,17.388889,10.666667,8.611111,9.055556,7.611111,6.222222,17.333333,22.111111,22.777778,23.444444,34.777778,21.333333,17.222222,18.111111,15.222222,12.444444
410,4.000000,0.000000,1630.000000,평일,11.631944,13.534722,15.364583,18.274306,20.055556,16.163194,15.177083,15.187500,13.687500,14.065972,23.263889,27.069444,30.729167,36.548611,40.111111,32.326389,30.354167,30.375000,27.375000,28.131944
411,4.000000,0.000000,1630.000000,평일,14.597222,16.013889,19.340278,24.826389,22.722222,21.659722,21.743056,21.319444,19.763889,21.909722,29.194444,32.027778,38.680556,49.652778,45.444444,43.319444,43.486111,42.638889,39.527778,43.819444
412,4.000000,0.000000,1630.000000,평일,20.656250,25.633681,29.373264,34.020833,30.539931,30.572917,33.291667,31.753472,28.017361,27.666667,41.312500,51.267361,58.746528,68.041667,61.079861,61.145833,66.583333,63.506944,56.034722,55.333333
413,4.000000,0.000000,1630.000000,평일,26.715278,35.253472,39.406250,43.215278,38.357639,39.486111,44.840278,42.187500,36.270833,33.423611,53.430556,70.506944,78.812500,86.430556,76.715278,78.972222,89.680556,84.375000,72.541667,66.847222
414,4.000000,0.000000,1630.000000,평일,32.774306,44.873264,49.439236,52.409722,46.175347,48.399306,56.388889,52.621528,44.524306,39.180556,65.548611,89.746528,98.878472,104.819444,92.350694,96.798611,112.777778,105.243056,89.048611,78.361111
415,4.000000,0.000000,1630.000000,평일,38.833333,54.493056,59.472222,61.604167,53.993056,57.312500,67.937500,63.055556,52.777778,44.937500,77.666667,108.986111,118.944444,123.208333,107.986111,114.625000,135.875000,126.111111,105.555556,89.875000
416,4.000000,0.000000,1630.000000,평일,46.791667,62.840278,65.638889,67.115741,60.358796,62.562500,70.530093,66.682870,57.379630,48.953704,93.583333,125.680556,131.277778,134.231481,120.717593,125.125000,141.060185,133.365741,114.759259,97.907407
417,4.000000,0.000000,1630.000000,평일,54.750000,71.187500,71.805556,72.627315,66.724537,67.812500,73.122685,70.310185,61.981481,52.969907,109.500000,142.375000,143.611111,145.254630,133.449074,135.625000,146.245370,140.620370,123.962963,105.939815
418,4.000000,0.000000,1630.000000,평일,62.708333,79.534722,77.972222,78.138889,73.090278,73.062500,75.715278,73.937500,66.583333,56.986111,125.416667,159.069444,155.944444,156.277778,146.180556,146.125000,151.430556,147.875000,133.166667,113.972222
