역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft
812,8.000000,0,1530.000000,일요일,52.722222,64.833333,62.333333,66.777778,47.666667,41.333333,52.722222,64.833333,62.333333,66.777778,47.666667,41.333333
813,8.000000,0,1530.000000,일요일,52.944444,66.333333,65.833333,69.722222,52.333333,44.666667,52.944444,66.333333,65.833333,69.722222,52.333333,44.666667
814,8.000000,0,1530.000000,일요일,53.166667,67.833333,69.333333,72.666667,57.000000,48.000000,53.166667,67.833333,69.333333,72.666667,57.000000,48.000000
815,8.000000,0,1530.000000,일요일,48.500000,64.722222,67.166667,72.111111,55.444444,48.833333,48.500000,64.722222,67.166667,72.111111,55.444444,48.833333
816,8.000000,0,1530.000000,일요일,43.833333,61.611111,65.000000,71.555556,53.888889,49.666667,43.833333,61.611111,65.000000,71.555556,53.888889,49.666667
817,8.000000,0,1530.000000,일요일,39.166667,58.500000,62.833333,71.000000,52.333333,50.500000,39.166667,58.500000,62.833333,71.000000,52.333333,50.500000
818,8.000000,0,1530.000000,일요일,33.833333,49.750000,54.250000,60.250000,43.083333,41.833333,33.833333,49.750000,54.250000,60.250000,43.083333,41.833333
819,8.000000,0,1530.000000,일요일,28.500000,41.000000,45.666667,49.500000,33.833333,33.166667,28.500000,41.000000,45.666667,49.500000,33.833333,33.166667
820,8.000000,0,1530.000000,일요일,20.750000,30.250000,33.166667,37.166667,25.916667,25.666667,20.750000,30.250000,33.166667,37.166667,25.916667,25.666667
821,8.000000,0,1530.000000,일요일,13.000000,19.500000,20.666667,24.833333,18.000000,18.166667,13.000000,19.500000,20.666667,24.833333,18.000000,18.166667
809,8.000000,0,1530.000000,토요일,27.000000,32.666667,35.666667,41.000000,29.500000,29.166667,27.000000,32.666667,35.666667,41.000000,29.500000,29.166667
810,8.000000,0,1530.000000,토요일,48.916667,58.916667,57.666667,63.666667,43.750000,40.166667,48.916667,58.916667,57.666667,63.666667,43.750000,40.166667
811,8.000000,0,1530.000000,토요일,70.833333,85.166667,79.666667,86.333333,58.000000,51.166667,70.833333,85.166667,79.666667,86.333333,58.000000,51.166667
812,8.000000,0,1530.000000,토요일,72.166667,88.555556,85.777778,91.611111,65.444444,56.722222,72.166667,88.555556,85.777778,91.611111,65.444444,56.722222
813,8.000000,0,1530.000000,토요일,73.500000,91.944444,91.888889,96.888889,72.888889,62.277778,73.500000,91.944444,91.888889,96.888889,72.888889,62.277778
814,8.000000,0,1530.000000,토요일,74.833333,95.333333,98.000000,102.166667,80.333333,67.833333,74.833333,95.333333,98.000000,102.166667,80.333333,67.833333
815,8.000000,0,1530.000000,토요일,68.555556,91.388889,95.222222,101.777778,78.500000,69.277778,68.555556,91.388889,95.222222,101.777778,78.500000,69.277778
816,8.000000,0,1530.000000,토요일,62.277778,87.444444,92.444444,101.388889,76.666667,70.722222,62.277778,87.444444,92.444444,101.388889,76.666667,70.722222
817,8.000000,0,1530.000000,토요일,56.000000,83.500000,89.666667,101.000000,74.833333,72.166667,56.000000,83.500000,89.666667,101.000000,74.833333,72.166667
818,8.000000,0,1530.000000,토요일,48.250000,70.750000,77.250000,85.000000,61.416667,59.500000,48.250000,70.750000,77.250000,85.000000,61.416667,59.500000
819,8.000000,0,1530.000000,토요일,40.500000,58.000000,64.833333,69.000000,48.000000,46.833333,40.500000,58.000000,64.833333,69.000000,48.000000,46.833333
820,8.000000,0,1530.000000,토요일,29.000000,42.333333,46.500000,51.083333,36.166667,36.000000,29.000000,42.333333,46.500000,51.083333,36.166667,36.000000
821,8.000000,0,1530.000000,토요일,17.500000,26.666667,28.166667,33.166667,24.333333,25.166667,17.500000,26.666667,28.166667,33.166667,24.333333,25.166667
809,8.000000,0,1530.000000,평일,21.166667,28.388889,32.944444,31.111111,27.888889,24.611111,21.166667,28.388889,32.944444,31.111111,27.888889,24.611111
810,8.000000,0,1530.000000,평일,46.750000,58.083333,53.805556,49.111111,40.333333,33.972222,46.750000,58.083333,53.805556,49.111111,40.333333,33.972222
811,8.000000,0,1530.000000,평일,72.333333,87.777778,74.666667,67.111111,52.777778,43.333333,72.333333,87.777778,74.666667,67.111111,52.777778,43.333333
812,8.000000,0,1530.000000,평일,70.500000,82.777778,75.185185,69.055556,54.722222,46.870370,70.500000,82.777778,75.185185,69.055556,54.722222,46.870370
813,8.000000,0,1530.000000,평일,68.666667,77.777778,75.703704,71.000000,56.666667,50.407407,68.666667,77.777778,75.703704,71.000000,56.666667,50.407407
814,8.000000,0,1530.000000,평일,66.833333,72.777778,76.222222,72.944444,58.611111,53.944444,66.833333,72.777778,76.222222,72.944444,58.611111,53.944444
815,8.000000,0,1530.000000,평일,61.055556,67.907407,73.388889,69.055556,55.925926,53.537037,61.055556,67.907407,73.388889,69.055556,55.925926,53.537037
816,8.000000,0,1530.000000,평일,55.277778,63.037037,70.555556,65.166667,53.240741,53.129630,55.277778,63.037037,70.555556,65.166667,53.240741,53.129630
817,8.000000,0,1530.000000,평일,49.500000,58.166667,67.722222,61.277778,50.555556,52.722222,49.500000,58.166667,67.722222,61.277778,50.555556,52.722222
818,8.000000,0,1530.000000,평일,39.222222,46.666667,55.750000,52.138889,41.111111,42.388889,39.222222,46.666667,55.750000,52.138889,41.111111,42.388889
819,8.000000,0,1530.000000,평일,28.944444,35.166667,43.777778,43.000000,31.666667,32.055556,28.944444,35.166667,43.777778,43.000000,31.666667,32.055556
820,8.000000,0,1530.000000,평일,20.388889,25.166667,30.888889,30.472222,23.666667,24.694444,20.388889,25.166667,30.888889,30.472222,23.666667,24.694444
821,8.000000,0,1530.000000,평일,11.833333,15.166667,18.000000,17.944444,15.666667,17.333333,11.833333,15.166667,18.000000,17.944444,15.666667,17.333333
809,8.000000,0,1630.000000,일요일,24.666667,26.333333,33.833333,34.166667,26.833333,26.333333,24.666667,26.333333,33.833333,34.166667,26.833333,26.333333
810,8.000000,0,1630.000000,일요일,42.416667,48.916667,50.333333,50.000000,39.583333,34.333333,42.416667,48.916667,50.333333,50.000000,39.583333,34.333333
811,8.000000,0,1630.000000,일요일,60.166667,71.500000,66.833333,65.833333,52.333333,42.333333,60.166667,71.500000,66.833333,65.833333,52.333333,42.333333
812,8.000000,0,1630.000000,일요일,58.333333,69.111111,68.166667,67.277778,52.555556,45.222222,58.333333,69.111111,68.166667,67.277778,52.555556,45.222222
813,8.000000,0,1630.000000,일요일,56.500000,66.722222,69.500000,68.722222,52.777778,48.111111,56.500000,66.722222,69.500000,68.722222,52.777778,48.111111
814,8.000000,0,1630.000000,일요일,54.666667,64.333333,70.833333,70.166667,53.000000,51.000000,54.666667,64.333333,70.833333,70.166667,53.000000,51.000000
815,8.000000,0,1630.000000,일요일,50.666667,60.833333,69.166667,67.833333,51.722222,49.777778,50.666667,60.833333,69.166667,67.833333,51.722222,49.777778
816,8.000000,0,1630.000000,일요일,46.666667,57.333333,67.500000,65.500000,50.444444,48.555556,46.666667,57.333333,67.500000,65.500000,50.444444,48.555556
817,8.000000,0,1630.000000,일요일,42.666667,53.833333,65.833333,63.166667,49.166667,47.333333,42.666667,53.833333,65.833333,63.166667,49.166667,47.333333
818,8.000000,0,1630.000000,일요일,36.416667,46.250000,58.250000,54.833333,41.750000,40.083333,36.416667,46.250000,58.250000,54.833333,41.750000,40.083333
819,8.000000,0,1630.000000,일요일,30.166667,38.666667,50.666667,46.500000,34.333333,32.833333,30.166667,38.666667,50.666667,46.500000,34.333333,32.833333
820,8.000000,0,1630.000000,일요일,20.666667,27.416667,35.250000,32.666667,25.083333,25.250000,20.666667,27.416667,35.250000,32.666667,25.083333,25.250000
821,8.000000,0,1630.000000,일요일,11.166667,16.166667,19.833333,18.833333,15.833333,17.666667,11.166667,16.166667,19.833333,18.833333,15.833333,17.666667
809,8.000000,0,1630.000000,토요일,35.000000,36.833333,48.000000,48.166667,37.833333,37.333333,35.000000,36.833333,48.000000,48.166667,37.833333,37.333333
810,8.000000,0,1630.000000,토요일,60.833333,69.916667,72.083333,71.250000,56.583333,49.083333,60.833333,69.916667,72.083333,71.250000,56.583333,49.083333
811,8.000000,0,1630.000000,토요일,86.666667,103.000000,96.166667,94.333333,75.333333,60.833333,86.666667,103.000000,96.166667,94.333333,75.333333,60.833333
812,8.000000,0,1630.000000,토요일,86.000000,102.055556,100.833333,99.277778,77.666667,67.055556,86.000000,102.055556,100.833333,99.277778,77.666667,67.055556
813,8.000000,0,1630.000000,토요일,85.333333,101.111111,105.500000,104.222222,80.000000,73.277778,85.333333,101.111111,105.500000,104.222222,80.000000,73.277778
814,8.000000,0,1630.000000,토요일,84.666667,100.166667,110.166667,109.166667,82.333333,79.500000,84.666667,100.166667,110.166667,109.166667,82.333333,79.500000
815,8.000000,0,1630.000000,토요일,79.666667,96.555556,109.666667,107.555556,81.944444,79.055556,79.666667,96.555556,109.666667,107.555556,81.944444,79.055556
816,8.000000,0,1630.000000,토요일,74.666667,92.944444,109.166667,105.944444,81.555556,78.611111,74.666667,92.944444,109.166667,105.944444,81.555556,78.611111
817,8.000000,0,1630.000000,토요일,69.666667,89.333333,108.666667,104.333333,81.166667,78.166667,69.666667,89.333333,108.666667,104.333333,81.166667,78.166667
818,8.000000,0,1630.000000,토요일,59.833333,76.833333,96.000000,90.583333,69.000000,66.000000,59.833333,76.833333,96.000000,90.583333,69.000000,66.000000
819,8.000000,0,1630.000000,토요일,50.000000,64.333333,83.333333,76.833333,56.833333,53.833333,50.000000,64.333333,83.333333,76.833333,56.833333,53.833333
820,8.000000,0,1630.000000,토요일,34.000000,45.250000,57.416667,53.750000,40.916667,40.916667,34.000000,45.250000,57.416667,53.750000,40.916667,40.916667
821,8.000000,0,1630.000000,토요일,18.000000,26.166667,31.500000,30.666667,25.000000,28.000000,18.000000,26.166667,31.500000,30.666667,25.000000,28.000000
809,8.000000,0,1630.000000,평일,32.444444,35.888889,43.222222,43.000000,36.222222,31.888889,32.444444,35.888889,43.222222,43.000000,36.222222,31.888889
810,8.000000,0,1630.000000,평일,59.083333,67.777778,66.305556,65.194444,48.638889,43.388889,59.083333,67.777778,66.305556,65.194444,48.638889,43.388889
811,8.000000,0,1630.000000,평일,85.722222,99.666667,89.388889,87.388889,61.055556,54.888889,85.722222,99.666667,89.388889,87.388889,61.055556,54.888889
812,8.000000,0,1630.000000,평일,81.370370,94.259259,86.648148,87.333333,62.074074,57.759259,81.370370,94.259259,86.648148,87.333333,62.074074,57.759259
813,8.000000,0,1630.000000,평일,77.018519,88.851852,83.907407,87.277778,63.092593,60.629630,77.018519,88.851852,83.907407,87.277778,63.092593,60.629630
814,8.000000,0,1630.000000,평일,72.666667,83.444444,81.166667,87.222222,64.111111,63.500000,72.666667,83.444444,81.166667,87.222222,64.111111,63.500000
815,8.000000,0,1630.000000,평일,69.018519,80.148148,77.407407,84.092593,62.037037,61.962963,69.018519,80.148148,77.407407,84.092593,62.037037,61.962963
816,8.000000,0,1630.000000,평일,65.370370,76.851852,73.648148,80.962963,59.962963,60.425926,65.370370,76.851852,73.648148,80.962963,59.962963,60.425926
817,8.000000,0,1630.000000,평일,61.722222,73.555556,69.888889,77.833333,57.888889,58.888889,61.722222,73.555556,69.888889,77.833333,57.888889,58.888889
818,8.000000,0,1630.000000,평일,49.361111,61.194444,58.500000,64.833333,46.111111,46.666667,49.361111,61.194444,58.500000,64.833333,46.111111,46.666667
819,8.000000,0,1630.000000,평일,37.000000,48.833333,47.111111,51.833333,34.333333,34.444444,37.000000,48.833333,47.111111,51.833333,34.333333,34.444444
820,8.000000,0,1630.000000,평일,25.555556,33.722222,31.777778,35.861111,25.972222,26.027778,25.555556,33.722222,31.777778,35.861111,25.972222,26.027778
821,8.000000,0,1630.000000,평일,14.111111,18.611111,16.444444,19.888889,17.611111,17.611111,14.111111,18.611111,16.444444,19.888889,17.611111,17.611111
809,8.000000,0,1730.000000,일요일,24.833333,34.000000,31.166667,35.000000,34.000000,27.666667,24.833333,34.000000,31.166667,35.000000,34.000000,27.666667
810,8.000000,0,1730.000000,일요일,42.000000,53.833333,48.666667,52.583333,46.416667,38.333333,42.000000,53.833333,48.666667,52.583333,46.416667,38.333333
811,8.000000,0,1730.000000,일요일,59.166667,73.666667,66.166667,70.166667,58.833333,49.000000,59.166667,73.666667,66.166667,70.166667,58.833333,49.000000
812,8.000000,0,1730.000000,일요일,56.833333,70.277778,63.611111,68.333333,57.444444,47.555556,56.833333,70.277778,63.611111,68.333333,57.444444,47.555556
813,8.000000,0,1730.000000,일요일,54.500000,66.888889,61.055556,66.500000,56.055556,46.111111,54.500000,66.888889,61.055556,66.500000,56.055556,46.111111
814,8.000000,0,1730.000000,일요일,52.166667,63.500000,58.500000,64.666667,54.666667,44.666667,52.166667,63.500000,58.500000,64.666667,54.666667,44.666667
815,8.000000,0,1730.000000,일요일,48.722222,59.555556,56.111111,62.000000,52.111111,44.888889,48.722222,59.555556,56.111111,62.000000,52.111111,44.888889
816,8.000000,0,1730.000000,일요일,45.277778,55.611111,53.722222,59.333333,49.555556,45.111111,45.277778,55.611111,53.722222,59.333333,49.555556,45.111111
817,8.000000,0,1730.000000,일요일,41.833333,51.666667,51.333333,56.666667,47.000000,45.333333,41.833333,51.666667,51.333333,56.666667,47.000000,45.333333
818,8.000000,0,1730.000000,일요일,33.916667,43.333333,44.833333,48.916667,38.750000,36.583333,33.916667,43.333333,44.833333,48.916667,38.750000,36.583333
819,8.000000,0,1730.000000,일요일,26.000000,35.000000,38.333333,41.166667,30.500000,27.833333,26.000000,35.000000,38.333333,41.166667,30.500000,27.833333
820,8.000000,0,1730.000000,일요일,18.000000,25.000000,27.000000,29.500000,23.333333,21.166667,18.000000,25.000000,27.000000,29.500000,23.333333,21.166667
821,8.000000,0,1730.000000,일요일,10.000000,15.000000,15.666667,17.833333,16.166667,14.500000,10.000000,15.000000,15.666667,17.833333,16.166667,14.500000
809,8.000000,0,1730.000000,토요일,33.333333,45.500000,41.833333,47.000000,45.333333,37.166667,33.333333,45.500000,41.833333,47.000000,45.333333,37.166667
810,8.000000,0,1730.000000,토요일,58.166667,74.666667,67.583333,73.000000,64.083333,53.166667,58.166667,74.666667,67.583333,73.000000,64.083333,53.166667
811,8.000000,0,1730.000000,토요일,83.000000,103.833333,93.333333,99.000000,82.833333,69.166667,83.000000,103.833333,93.333333,99.000000,82.833333,69.166667
812,8.000000,0,1730.000000,토요일,82.722222,102.500000,93.055556,100.111111,83.888889,69.500000,82.722222,102.500000,93.055556,100.111111,83.888889,69.500000
813,8.000000,0,1730.000000,토요일,82.444444,101.166667,92.777778,101.222222,84.944444,69.833333,82.444444,101.166667,92.777778,101.222222,84.944444,69.833333
814,8.000000,0,1730.000000,토요일,82.166667,99.833333,92.500000,102.333333,86.000000,70.166667,82.166667,99.833333,92.500000,102.333333,86.000000,70.166667
815,8.000000,0,1730.000000,토요일,77.277778,94.277778,89.555556,98.888889,82.666667,71.333333,77.277778,94.277778,89.555556,98.888889,82.666667,71.333333
816,8.000000,0,1730.000000,토요일,72.388889,88.722222,86.611111,95.444444,79.333333,72.500000,72.388889,88.722222,86.611111,95.444444,79.333333,72.500000
817,8.000000,0,1730.000000,토요일,67.500000,83.166667,83.666667,92.000000,76.000000,73.666667,67.500000,83.166667,83.666667,92.000000,76.000000,73.666667
818,8.000000,0,1730.000000,토요일,54.916667,70.083333,73.583333,79.916667,62.833333,59.583333,54.916667,70.083333,73.583333,79.916667,62.833333,59.583333
819,8.000000,0,1730.000000,토요일,42.333333,57.000000,63.500000,67.833333,49.666667,45.500000,42.333333,57.000000,63.500000,67.833333,49.666667,45.500000
820,8.000000,0,1730.000000,토요일,28.250000,39.250000,43.166667,47.000000,36.666667,33.083333,28.250000,39.250000,43.166667,47.000000,36.666667,33.083333
821,8.000000,0,1730.000000,토요일,14.166667,21.500000,22.833333,26.166667,23.666667,20.666667,14.166667,21.500000,22.833333,26.166667,23.666667,20.666667
809,8.000000,0,1730.000000,평일,43.944444,49.555556,53.333333,50.000000,45.055556,43.055556,43.944444,49.555556,53.333333,50.000000,45.055556,43.055556
810,8.000000,0,1730.000000,평일,81.416667,90.083333,82.583333,79.833333,61.527778,60.027778,81.416667,90.083333,82.583333,79.833333,61.527778,60.027778
811,8.000000,0,1730.000000,평일,118.888889,130.611111,111.833333,109.666667,78.000000,77.000000,118.888889,130.611111,111.833333,109.666667,78.000000,77.000000
812,8.000000,0,1730.000000,평일,113.092593,123.629630,108.018519,107.037037,79.333333,77.407407,113.092593,123.629630,108.018519,107.037037,79.333333,77.407407
813,8.000000,0,1730.000000,평일,107.296296,116.648148,104.203704,104.407407,80.666667,77.814815,107.296296,116.648148,104.203704,104.407407,80.666667,77.814815
814,8.000000,0,1730.000000,평일,101.500000,109.666667,100.388889,101.777778,82.000000,78.222222,101.500000,109.666667,100.388889,101.777778,82.000000,78.222222
815,8.000000,0,1730.000000,평일,96.555556,104.981481,97.648148,97.703704,81.462963,78.907407,96.555556,104.981481,97.648148,97.703704,81.462963,78.907407
816,8.000000,0,1730.000000,평일,91.611111,100.296296,94.907407,93.629630,80.925926,79.592593,91.611111,100.296296,94.907407,93.629630,80.925926,79.592593
817,8.000000,0,1730.000000,평일,86.666667,95.611111,92.166667,89.555556,80.388889,80.277778,86.666667,95.611111,92.166667,89.555556,80.388889,80.277778
818,8.000000,0,1730.000000,평일,65.166667,72.583333,71.416667,71.333333,63.583333,61.444444,65.166667,72.583333,71.416667,71.333333,63.583333,61.444444
819,8.000000,0,1730.000000,평일,43.666667,49.555556,50.666667,53.111111,46.777778,42.611111,43.666667,49.555556,50.666667,53.111111,46.777778,42.611111
820,8.000000,0,1730.000000,평일,29.333333,33.722222,33.888889,35.722222,32.944444,30.416667,29.333333,33.722222,33.888889,35.722222,32.944444,30.416667
821,8.000000,0,1730.000000,평일,15.000000,17.888889,17.111111,18.333333,19.111111,18.222222,15.000000,17.888889,17.111111,18.333333,19.111111,18.222222
809,8.000000,0,1830.000000,일요일,24.333333,28.666667,34.500000,33.666667,34.000000,27.500000,24.333333,28.666667,34.500000,33.666667,34.000000,27.500000
810,8.000000,0,1830.000000,일요일,38.500000,45.916667,50.416667,51.500000,44.916667,35.583333,38.500000,45.916667,50.416667,51.500000,44.916667,35.583333
811,8.000000,0,1830.000000,일요일,52.666667,63.166667,66.333333,69.333333,55.833333,43.666667,52.666667,63.166667,66.333333,69.333333,55.833333,43.666667
812,8.000000,0,1830.000000,일요일,48.666667,59.222222,62.388889,65.444444,52.055556,41.833333,48.666667,59.222222,62.388889,65.444444,52.055556,41.833333
813,8.000000,0,1830.000000,일요일,44.666667,55.277778,58.444444,61.555556,48.277778,40.000000,44.666667,55.277778,58.444444,61.555556,48.277778,40.000000
814,8.000000,0,1830.000000,일요일,40.666667,51.333333,54.500000,57.666667,44.500000,38.166667,40.666667,51.333333,54.500000,57.666667,44.500000,38.166667
815,8.000000,0,1830.000000,일요일,37.055556,47.611111,51.277778,53.833333,41.111111,36.388889,37.055556,47.611111,51.277778,53.833333,41.111111,36.388889
816,8.000000,0,1830.000000,일요일,33.444444,43.888889,48.055556,50.000000,37.722222,34.611111,33.444444,43.888889,48.055556,50.000000,37.722222,34.611111
817,8.000000,0,1830.000000,일요일,29.833333,40.166667,44.833333,46.166667,34.333333,32.833333,29.833333,40.166667,44.833333,46.166667,34.333333,32.833333
818,8.000000,0,1830.000000,일요일,24.166667,33.250000,38.000000,38.750000,27.333333,27.000000,24.166667,33.250000,38.000000,38.750000,27.333333,27.000000
819,8.000000,0,1830.000000,일요일,18.500000,26.333333,31.166667,31.333333,20.333333,21.166667,18.500000,26.333333,31.166667,31.333333,20.333333,21.166667
820,8.000000,0,1830.000000,일요일,12.833333,18.500000,21.666667,22.250000,14.416667,16.083333,12.833333,18.500000,21.666667,22.250000,14.416667,16.083333
821,8.000000,0,1830.000000,일요일,7.166667,10.666667,12.166667,13.166667,8.500000,11.000000,7.166667,10.666667,12.166667,13.166667,8.500000,11.000000
809,8.000000,0,1830.000000,토요일,32.500000,38.166667,45.500000,45.166667,45.833333,36.833333,32.500000,38.166667,45.500000,45.166667,45.833333,36.833333
810,8.000000,0,1830.000000,토요일,52.250000,62.500000,67.750000,70.166667,61.000000,48.166667,52.250000,62.500000,67.750000,70.166667,61.000000,48.166667
811,8.000000,0,1830.000000,토요일,72.000000,86.833333,90.000000,95.166667,76.166667,59.500000,72.000000,86.833333,90.000000,95.166667,76.166667,59.500000
812,8.000000,0,1830.000000,토요일,68.333333,83.555556,87.055556,92.222222,72.888889,58.666667,68.333333,83.555556,87.055556,92.222222,72.888889,58.666667
813,8.000000,0,1830.000000,토요일,64.666667,80.277778,84.111111,89.277778,69.611111,57.833333,64.666667,80.277778,84.111111,89.277778,69.611111,57.833333
814,8.000000,0,1830.000000,토요일,61.000000,77.000000,81.166667,86.333333,66.333333,57.000000,61.000000,77.000000,81.166667,86.333333,66.333333,57.000000
815,8.000000,0,1830.000000,토요일,55.444444,71.277778,76.333333,80.555556,61.111111,54.333333,55.444444,71.277778,76.333333,80.555556,61.111111,54.333333
816,8.000000,0,1830.000000,토요일,49.888889,65.555556,71.500000,74.777778,55.888889,51.666667,49.888889,65.555556,71.500000,74.777778,55.888889,51.666667
817,8.000000,0,1830.000000,토요일,44.333333,59.833333,66.666667,69.000000,50.666667,49.000000,44.333333,59.833333,66.666667,69.000000,50.666667,49.000000
818,8.000000,0,1830.000000,토요일,35.416667,48.750000,55.750000,57.083333,40.000000,39.833333,35.416667,48.750000,55.750000,57.083333,40.000000,39.833333
819,8.000000,0,1830.000000,토요일,26.500000,37.666667,44.833333,45.166667,29.333333,30.666667,26.500000,37.666667,44.833333,45.166667,29.333333,30.666667
820,8.000000,0,1830.000000,토요일,18.416667,26.500000,31.166667,32.083333,20.833333,23.333333,18.416667,26.500000,31.166667,32.083333,20.833333,23.333333
821,8.000000,0,1830.000000,토요일,10.333333,15.333333,17.500000,19.000000,12.333333,16.000000,10.333333,15.333333,17.500000,19.000000,12.333333,16.000000
809,8.000000,0,1830.000000,평일,69.763889,76.138889,77.236111,74.055556,69.597222,65.097222,69.763889,76.138889,77.236111,74.055556,69.597222,65.097222
810,8.000000,0,1830.000000,평일,128.680556,133.618056,119.368056,119.048611,95.000000,90.611111,128.680556,133.618056,119.368056,119.048611,95.000000,90.611111
811,8.000000,0,1830.000000,평일,187.597222,191.097222,161.500000,164.041667,120.402778,116.125000,187.597222,191.097222,161.500000,164.041667,120.402778,116.125000
812,8.000000,0,1830.000000,평일,176.537037,179.171296,155.208333,155.912037,117.685185,112.851852,176.537037,179.171296,155.208333,155.912037,117.685185,112.851852
813,8.000000,0,1830.000000,평일,165.476852,167.245370,148.916667,147.782407,114.967593,109.578704,165.476852,167.245370,148.916667,147.782407,114.967593,109.578704
814,8.000000,0,1830.000000,평일,154.416667,155.319444,142.625000,139.652778,112.250000,106.305556,154.416667,155.319444,142.625000,139.652778,112.250000,106.305556
815,8.000000,0,1830.000000,평일,143.537037,146.972222,136.138889,133.157407,107.222222,104.537037,143.537037,146.972222,136.138889,133.157407,107.222222,104.537037
816,8.000000,0,1830.000000,평일,132.657407,138.625000,129.652778,126.662037,102.194444,102.768519,132.657407,138.625000,129.652778,126.662037,102.194444,102.768519
817,8.000000,0,1830.000000,평일,121.777778,130.277778,123.166667,120.166667,97.166667,101.000000,121.777778,130.277778,123.166667,120.166667,97.166667,101.000000
818,8.000000,0,1830.000000,평일,91.777778,100.638889,96.555556,94.944444,76.666667,77.055556,91.777778,100.638889,96.555556,94.944444,76.666667,77.055556
819,8.000000,0,1830.000000,평일,61.777778,71.000000,69.944444,69.722222,56.166667,53.111111,61.777778,71.000000,69.944444,69.722222,56.166667,53.111111
820,8.000000,0,1830.000000,평일,41.500000,48.027778,45.111111,45.638889,37.944444,36.305556,41.500000,48.027778,45.111111,45.638889,37.944444,36.305556
821,8.000000,0,1830.000000,평일,21.222222,25.055556,20.277778,21.555556,19.722222,19.500000,21.222222,25.055556,20.277778,21.555556,19.722222,19.500000
809,8.000000,0,1930.000000,일요일,21.333333,26.166667,26.666667,29.666667,24.833333,25.500000,21.333333,26.166667,26.666667,29.666667,24.833333,25.500000
810,8.000000,0,1930.000000,일요일,32.416667,46.000000,40.833333,45.166667,34.083333,32.666667,32.416667,46.000000,40.833333,45.166667,34.083333,32.666667
811,8.000000,0,1930.000000,일요일,43.500000,65.833333,55.000000,60.666667,43.333333,39.833333,43.500000,65.833333,55.000000,60.666667,43.333333,39.833333
812,8.000000,0,1930.000000,일요일,38.944444,59.555556,49.611111,55.222222,39.111111,35.500000,38.944444,59.555556,49.611111,55.222222,39.111111,35.500000
813,8.000000,0,1930.000000,일요일,34.388889,53.277778,44.222222,49.777778,34.888889,31.166667,34.388889,53.277778,44.222222,49.777778,34.888889,31.166667
814,8.000000,0,1930.000000,일요일,29.833333,47.000000,38.833333,44.333333,30.666667,26.833333,29.833333,47.000000,38.833333,44.333333,30.666667,26.833333
815,8.000000,0,1930.000000,일요일,27.111111,43.111111,36.500000,41.166667,27.944444,25.722222,27.111111,43.111111,36.500000,41.166667,27.944444,25.722222
816,8.000000,0,1930.000000,일요일,24.388889,39.222222,34.166667,38.000000,25.222222,24.611111,24.388889,39.222222,34.166667,38.000000,25.222222,24.611111
817,8.000000,0,1930.000000,일요일,21.666667,35.333333,31.833333,34.833333,22.500000,23.500000,21.666667,35.333333,31.833333,34.833333,22.500000,23.500000
818,8.000000,0,1930.000000,일요일,17.416667,30.000000,27.166667,30.166667,19.000000,19.166667,17.416667,30.000000,27.166667,30.166667,19.000000,19.166667
819,8.000000,0,1930.000000,일요일,13.166667,24.666667,22.500000,25.500000,15.500000,14.833333,13.166667,24.666667,22.500000,25.500000,15.500000,14.833333
820,8.000000,0,1930.000000,일요일,8.916667,16.333333,15.416667,17.333333,11.083333,11.083333,8.916667,16.333333,15.416667,17.333333,11.083333,11.083333
821,8.000000,0,1930.000000,일요일,4.666667,8.000000,8.333333,9.166667,6.666667,7.333333,4.666667,8.000000,8.333333,9.166667,6.666667,7.333333
809,8.000000,0,1930.000000,토요일,29.333333,35.500000,37.000000,40.500000,34.333333,34.666667,29.333333,35.500000,37.000000,40.500000,34.333333,34.666667
810,8.000000,0,1930.000000,토요일,42.583333,59.583333,53.500000,59.000000,44.833333,42.750000,42.583333,59.583333,53.500000,59.000000,44.833333,42.750000
811,8.000000,0,1930.000000,토요일,55.833333,83.666667,70.000000,77.500000,55.333333,50.833333,55.833333,83.666667,70.000000,77.500000,55.333333,50.833333
812,8.000000,0,1930.000000,토요일,51.777778,78.666667,65.611111,73.333333,51.722222,47.055556,51.777778,78.666667,65.611111,73.333333,51.722222,47.055556
813,8.000000,0,1930.000000,토요일,47.722222,73.666667,61.222222,69.166667,48.111111,43.277778,47.722222,73.666667,61.222222,69.166667,48.111111,43.277778
814,8.000000,0,1930.000000,토요일,43.666667,68.666667,56.833333,65.000000,44.500000,39.500000,43.666667,68.666667,56.833333,65.000000,44.500000,39.500000
815,8.000000,0,1930.000000,토요일,39.333333,62.055556,52.777778,59.611111,40.055556,37.388889,39.333333,62.055556,52.777778,59.611111,40.055556,37.388889
816,8.000000,0,1930.000000,토요일,35.000000,55.444444,48.722222,54.222222,35.611111,35.277778,35.000000,55.444444,48.722222,54.222222,35.611111,35.277778
817,8.000000,0,1930.000000,토요일,30.666667,48.833333,44.666667,48.833333,31.166667,33.166667,30.666667,48.833333,44.666667,48.833333,31.166667,33.166667
818,8.000000,0,1930.000000,토요일,23.916667,40.416667,36.583333,40.833333,25.416667,26.000000,23.916667,40.416667,36.583333,40.833333,25.416667,26.000000
