역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_7,congestionCar_8,congestionCar_9,congestionCar_10,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft,congestionCar_7_fft,congestionCar_8_fft,congestionCar_9_fft,congestionCar_10_fft
341,8.000000,0,930.000000,토요일,25.055556,38.587302,46.507937,48.793651,48.650794,47.436508,40.769841,37.357143,30.722222,26.023810,25.055556,38.587302,46.507937,48.793651,48.650794,47.436508,40.769841,37.357143,30.722222,26.023810
342,8.000000,0,930.000000,토요일,22.380952,35.238095,45.880952,43.642857,41.047619,41.261905,32.595238,31.404762,26.023810,21.309524,22.380952,35.238095,45.880952,43.642857,41.047619,41.261905,32.595238,31.404762,26.023810,21.309524
343,8.000000,0,930.000000,토요일,21.124339,32.760582,41.920635,40.363757,38.105820,38.776455,30.619048,29.538360,24.062169,19.437831,21.124339,32.760582,41.920635,40.363757,38.105820,38.776455,30.619048,29.538360,24.062169,19.437831
344,8.000000,0,930.000000,토요일,19.867725,30.283069,37.960317,37.084656,35.164021,36.291005,28.642857,27.671958,22.100529,17.566138,19.867725,30.283069,37.960317,37.084656,35.164021,36.291005,28.642857,27.671958,22.100529,17.566138
345,8.000000,0,930.000000,토요일,18.611111,27.805556,34.000000,33.805556,32.222222,33.805556,26.666667,25.805556,20.138889,15.694444,18.611111,27.805556,34.000000,33.805556,32.222222,33.805556,26.666667,25.805556,20.138889,15.694444
346,8.000000,0,930.000000,토요일,17.947917,26.114583,31.281250,31.500000,29.572917,30.333333,25.072917,24.437500,18.572917,14.760417,17.947917,26.114583,31.281250,31.500000,29.572917,30.333333,25.072917,24.437500,18.572917,14.760417
347,8.000000,0,930.000000,토요일,17.284722,24.423611,28.562500,29.194444,26.923611,26.861111,23.479167,23.069444,17.006944,13.826389,17.284722,24.423611,28.562500,29.194444,26.923611,26.861111,23.479167,23.069444,17.006944,13.826389
348,8.000000,0,930.000000,토요일,16.621528,22.732639,25.843750,26.888889,24.274306,23.388889,21.885417,21.701389,15.440972,12.892361,16.621528,22.732639,25.843750,26.888889,24.274306,23.388889,21.885417,21.701389,15.440972,12.892361
349,8.000000,0,930.000000,토요일,15.958333,21.041667,23.125000,24.583333,21.625000,19.916667,20.291667,20.333333,13.875000,11.958333,15.958333,21.041667,23.125000,24.583333,21.625000,19.916667,20.291667,20.333333,13.875000,11.958333
350,8.000000,0,930.000000,토요일,15.958333,21.041667,23.125000,24.583333,21.625000,19.916667,20.291667,20.333333,13.875000,11.958333,15.958333,21.041667,23.125000,24.583333,21.625000,19.916667,20.291667,20.333333,13.875000,11.958333
351,8.000000,0,930.000000,토요일,15.958333,21.041667,23.125000,24.583333,21.625000,19.916667,20.291667,20.333333,13.875000,11.958333,15.958333,21.041667,23.125000,24.583333,21.625000,19.916667,20.291667,20.333333,13.875000,11.958333
352,8.000000,0,930.000000,토요일,15.958333,21.041667,23.125000,24.583333,21.625000,19.916667,20.291667,20.333333,13.875000,11.958333,15.958333,21.041667,23.125000,24.583333,21.625000,19.916667,20.291667,20.333333,13.875000,11.958333
319,8.000000,0,930.000000,평일,10.666667,14.388889,15.000000,16.541667,13.152778,11.486111,14.000000,13.527778,11.666667,9.125000,10.666667,14.388889,15.000000,16.541667,13.152778,11.486111,14.000000,13.527778,11.666667,9.125000
320,8.000000,0,930.000000,평일,13.379630,14.115741,14.365741,14.979167,14.687500,12.969907,14.273148,13.023148,12.578704,10.409722,13.379630,14.115741,14.365741,14.979167,14.687500,12.969907,14.273148,13.023148,12.578704,10.409722
321,8.000000,0,930.000000,평일,16.092593,13.842593,13.731481,13.416667,16.222222,14.453704,14.546296,12.518519,13.490741,11.694444,16.092593,13.842593,13.731481,13.416667,16.222222,14.453704,14.546296,12.518519,13.490741,11.694444
322,8.000000,0,930.000000,평일,16.166667,14.447531,15.058642,14.401235,16.672840,14.694444,14.422840,13.172840,14.129630,11.811728,16.166667,14.447531,15.058642,14.401235,16.672840,14.694444,14.422840,13.172840,14.129630,11.811728
323,8.000000,0,930.000000,평일,16.240741,15.052469,16.385802,15.385802,17.123457,14.935185,14.299383,13.827160,14.768519,11.929012,16.240741,15.052469,16.385802,15.385802,17.123457,14.935185,14.299383,13.827160,14.768519,11.929012
324,8.000000,0,930.000000,평일,16.314815,15.657407,17.712963,16.370370,17.574074,15.175926,14.175926,14.481481,15.407407,12.046296,16.314815,15.657407,17.712963,16.370370,17.574074,15.175926,14.175926,14.481481,15.407407,12.046296
325,8.000000,0,930.000000,평일,21.712169,21.892593,24.037037,22.524868,23.224339,20.480423,18.734392,19.543915,19.695767,16.898942,21.712169,21.892593,24.037037,22.524868,23.224339,20.480423,18.734392,19.543915,19.695767,16.898942
326,8.000000,0,930.000000,평일,27.109524,28.127778,30.361111,28.679365,28.874603,25.784921,23.292857,24.606349,23.984127,21.751587,27.109524,28.127778,30.361111,28.679365,28.874603,25.784921,23.292857,24.606349,23.984127,21.751587
327,8.000000,0,930.000000,평일,32.506878,34.362963,36.685185,34.833862,34.524868,31.089418,27.851323,29.668783,28.272487,26.604233,32.506878,34.362963,36.685185,34.833862,34.524868,31.089418,27.851323,29.668783,28.272487,26.604233
328,8.000000,0,930.000000,평일,37.904233,40.598148,43.009259,40.988360,40.175132,36.393915,32.409788,34.731217,32.560847,31.456878,37.904233,40.598148,43.009259,40.988360,40.175132,36.393915,32.409788,34.731217,32.560847,31.456878
329,8.000000,0,930.000000,평일,43.301587,46.833333,49.333333,47.142857,45.825397,41.698413,36.968254,39.793651,36.849206,36.309524,43.301587,46.833333,49.333333,47.142857,45.825397,41.698413,36.968254,39.793651,36.849206,36.309524
330,8.000000,0,930.000000,평일,47.726190,47.706349,51.861111,54.825397,53.182540,52.583333,44.269841,44.694444,40.976190,41.686508,47.726190,47.706349,51.861111,54.825397,53.182540,52.583333,44.269841,44.694444,40.976190,41.686508
331,8.000000,0,930.000000,평일,52.150794,48.579365,54.388889,62.507937,60.539683,63.468254,51.571429,49.595238,45.103175,47.063492,52.150794,48.579365,54.388889,62.507937,60.539683,63.468254,51.571429,49.595238,45.103175,47.063492
332,8.000000,0,930.000000,평일,54.589286,51.085979,58.606481,67.416005,65.080026,65.808201,53.544974,52.195767,47.458995,48.596561,54.589286,51.085979,58.606481,67.416005,65.080026,65.808201,53.544974,52.195767,47.458995,48.596561
333,8.000000,0,930.000000,평일,57.027778,53.592593,62.824074,72.324074,69.620370,68.148148,55.518519,54.796296,49.814815,50.129630,57.027778,53.592593,62.824074,72.324074,69.620370,68.148148,55.518519,54.796296,49.814815,50.129630
334,8.000000,0,930.000000,평일,57.653439,53.847443,62.943563,73.253086,70.545855,71.106702,60.274250,59.716049,54.318342,53.160494,57.653439,53.847443,62.943563,73.253086,70.545855,71.106702,60.274250,59.716049,54.318342,53.160494
335,8.000000,0,930.000000,평일,58.279101,54.102293,63.063051,74.182099,71.471340,74.065256,65.029982,64.635802,58.821869,56.191358,58.279101,54.102293,63.063051,74.182099,71.471340,74.065256,65.029982,64.635802,58.821869,56.191358
336,8.000000,0,930.000000,평일,58.904762,54.357143,63.182540,75.111111,72.396825,77.023810,69.785714,69.555556,63.325397,59.222222,58.904762,54.357143,63.182540,75.111111,72.396825,77.023810,69.785714,69.555556,63.325397,59.222222
337,8.000000,0,930.000000,평일,59.658730,55.828042,64.010582,78.611111,72.166667,76.240741,72.735450,67.272487,62.727513,56.338624,59.658730,55.828042,64.010582,78.611111,72.166667,76.240741,72.735450,67.272487,62.727513,56.338624
338,8.000000,0,930.000000,평일,60.412698,57.298942,64.838624,82.111111,71.936508,75.457672,75.685185,64.989418,62.129630,53.455026,60.412698,57.298942,64.838624,82.111111,71.936508,75.457672,75.685185,64.989418,62.129630,53.455026
339,8.000000,0,930.000000,평일,61.166667,58.769841,65.666667,85.611111,71.706349,74.674603,78.634921,62.706349,61.531746,50.571429,61.166667,58.769841,65.666667,85.611111,71.706349,74.674603,78.634921,62.706349,61.531746,50.571429
340,8.000000,0,930.000000,평일,59.894180,58.182540,70.698413,83.965608,68.417989,69.944444,71.698413,57.878307,57.058201,48.394180,59.894180,58.182540,70.698413,83.965608,68.417989,69.944444,71.698413,57.878307,57.058201,48.394180
341,8.000000,0,930.000000,평일,58.621693,57.595238,75.730159,82.320106,65.129630,65.214286,64.761905,53.050265,52.584656,46.216931,58.621693,57.595238,75.730159,82.320106,65.129630,65.214286,64.761905,53.050265,52.584656,46.216931
342,8.000000,0,930.000000,평일,57.349206,57.007937,80.761905,80.674603,61.841270,60.484127,57.825397,48.222222,48.111111,44.039683,57.349206,57.007937,80.761905,80.674603,61.841270,60.484127,57.825397,48.222222,48.111111,44.039683
343,8.000000,0,930.000000,평일,52.803792,52.591711,73.134480,74.492945,58.863316,57.492504,54.034832,44.407407,43.981481,40.038801,52.803792,52.591711,73.134480,74.492945,58.863316,57.492504,54.034832,44.407407,43.981481,40.038801
344,8.000000,0,930.000000,평일,48.258377,48.175485,65.507055,68.311287,55.885362,54.500882,50.244268,40.592593,39.851852,36.037919,48.258377,48.175485,65.507055,68.311287,55.885362,54.500882,50.244268,40.592593,39.851852,36.037919
345,8.000000,0,930.000000,평일,43.712963,43.759259,57.879630,62.129630,52.907407,51.509259,46.453704,36.777778,35.722222,32.037037,43.712963,43.759259,57.879630,62.129630,52.907407,51.509259,46.453704,36.777778,35.722222,32.037037
346,8.000000,0,930.000000,평일,39.649306,39.295139,52.631944,55.819444,46.697917,45.684028,41.371528,32.833333,32.638889,29.586806,39.649306,39.295139,52.631944,55.819444,46.697917,45.684028,41.371528,32.833333,32.638889,29.586806
347,8.000000,0,930.000000,평일,35.585648,34.831019,47.384259,49.509259,40.488426,39.858796,36.289352,28.888889,29.555556,27.136574,35.585648,34.831019,47.384259,49.509259,40.488426,39.858796,36.289352,28.888889,29.555556,27.136574
348,8.000000,0,930.000000,평일,31.521991,30.366898,42.136574,43.199074,34.278935,34.033565,31.207176,24.944444,26.472222,24.686343,31.521991,30.366898,42.136574,43.199074,34.278935,34.033565,31.207176,24.944444,26.472222,24.686343
349,8.000000,0,930.000000,평일,27.458333,25.902778,36.888889,36.888889,28.069444,28.208333,26.125000,21.000000,23.388889,22.236111,27.458333,25.902778,36.888889,36.888889,28.069444,28.208333,26.125000,21.000000,23.388889,22.236111
350,8.000000,0,930.000000,평일,27.458333,25.902778,36.888889,36.888889,28.069444,28.208333,26.125000,21.000000,23.388889,22.236111,27.458333,25.902778,36.888889,36.888889,28.069444,28.208333,26.125000,21.000000,23.388889,22.236111
351,8.000000,0,930.000000,평일,27.458333,25.902778,36.888889,36.888889,28.069444,28.208333,26.125000,21.000000,23.388889,22.236111,27.458333,25.902778,36.888889,36.888889,28.069444,28.208333,26.125000,21.000000,23.388889,22.236111
352,8.000000,0,930.000000,평일,27.458333,25.902778,36.888889,36.888889,28.069444,28.208333,26.125000,21.000000,23.388889,22.236111,27.458333,25.902778,36.888889,36.888889,28.069444,28.208333,26.125000,21.000000,23.388889,22.236111
319,8.000000,0,1030.000000,일요일,10.041667,13.041667,12.458333,14.208333,15.583333,12.750000,10.958333,14.500000,8.958333,10.041667,10.041667,13.041667,12.458333,14.208333,15.583333,12.750000,10.958333,14.500000,8.958333,10.041667
320,8.000000,0,1030.000000,일요일,14.895833,14.562500,16.784722,16.256944,19.388889,17.430556,12.687500,15.125000,11.187500,12.076389,14.895833,14.562500,16.784722,16.256944,19.388889,17.430556,12.687500,15.125000,11.187500,12.076389
321,8.000000,0,1030.000000,일요일,19.750000,16.083333,21.111111,18.305556,23.194444,22.111111,14.416667,15.750000,13.416667,14.111111,19.750000,16.083333,21.111111,18.305556,23.194444,22.111111,14.416667,15.750000,13.416667,14.111111
322,8.000000,0,1030.000000,일요일,19.157407,16.509259,21.870370,18.407407,22.370370,21.611111,14.666667,16.240741,13.879630,14.462963,19.157407,16.509259,21.870370,18.407407,22.370370,21.611111,14.666667,16.240741,13.879630,14.462963
323,8.000000,0,1030.000000,일요일,18.564815,16.935185,22.629630,18.509259,21.546296,21.111111,14.916667,16.731481,14.342593,14.814815,18.564815,16.935185,22.629630,18.509259,21.546296,21.111111,14.916667,16.731481,14.342593,14.814815
324,8.000000,0,1030.000000,일요일,17.972222,17.361111,23.388889,18.611111,20.722222,20.611111,15.166667,17.222222,14.805556,15.166667,17.972222,17.361111,23.388889,18.611111,20.722222,20.611111,15.166667,17.222222,14.805556,15.166667
325,8.000000,0,1030.000000,일요일,19.653968,20.436508,26.796825,22.969841,24.649206,24.374603,18.014286,19.625397,16.811111,17.028571,19.653968,20.436508,26.796825,22.969841,24.649206,24.374603,18.014286,19.625397,16.811111,17.028571
326,8.000000,0,1030.000000,일요일,21.335714,23.511905,30.204762,27.328571,28.576190,28.138095,20.861905,22.028571,18.816667,18.890476,21.335714,23.511905,30.204762,27.328571,28.576190,28.138095,20.861905,22.028571,18.816667,18.890476
327,8.000000,0,1030.000000,일요일,23.017460,26.587302,33.612698,31.687302,32.503175,31.901587,23.709524,24.431746,20.822222,20.752381,23.017460,26.587302,33.612698,31.687302,32.503175,31.901587,23.709524,24.431746,20.822222,20.752381
328,8.000000,0,1030.000000,일요일,24.699206,29.662698,37.020635,36.046032,36.430159,35.665079,26.557143,26.834921,22.827778,22.614286,24.699206,29.662698,37.020635,36.046032,36.430159,35.665079,26.557143,26.834921,22.827778,22.614286
329,8.000000,0,1030.000000,일요일,26.380952,32.738095,40.428571,40.404762,40.357143,39.428571,29.404762,29.238095,24.833333,24.476190,26.380952,32.738095,40.428571,40.404762,40.357143,39.428571,29.404762,29.238095,24.833333,24.476190
330,8.000000,0,1030.000000,일요일,25.047619,29.250000,35.761905,38.880952,38.607143,40.452381,30.130952,30.107143,26.547619,26.583333,25.047619,29.250000,35.761905,38.880952,38.607143,40.452381,30.130952,30.107143,26.547619,26.583333
331,8.000000,0,1030.000000,일요일,23.714286,25.761905,31.095238,37.357143,36.857143,41.476190,30.857143,30.976190,28.261905,28.690476,23.714286,25.761905,31.095238,37.357143,36.857143,41.476190,30.857143,30.976190,28.261905,28.690476
332,8.000000,0,1030.000000,일요일,24.815476,27.936508,33.603175,40.456349,39.248016,44.238095,32.595238,33.224206,31.617063,30.748016,24.815476,27.936508,33.603175,40.456349,39.248016,44.238095,32.595238,33.224206,31.617063,30.748016
333,8.000000,0,1030.000000,일요일,25.916667,30.111111,36.111111,43.555556,41.638889,47.000000,34.333333,35.472222,34.972222,32.805556,25.916667,30.111111,36.111111,43.555556,41.638889,47.000000,34.333333,35.472222,34.972222,32.805556
334,8.000000,0,1030.000000,일요일,25.936508,30.232804,36.010582,43.846561,41.949735,47.182540,36.738095,37.219577,37.100529,34.592593,25.936508,30.232804,36.010582,43.846561,41.949735,47.182540,36.738095,37.219577,37.100529,34.592593
335,8.000000,0,1030.000000,일요일,25.956349,30.354497,35.910053,44.137566,42.260582,47.365079,39.142857,38.966931,39.228836,36.379630,25.956349,30.354497,35.910053,44.137566,42.260582,47.365079,39.142857,38.966931,39.228836,36.379630
336,8.000000,0,1030.000000,일요일,25.976190,30.476190,35.809524,44.428571,42.571429,47.547619,41.547619,40.714286,41.357143,38.166667,25.976190,30.476190,35.809524,44.428571,42.571429,47.547619,41.547619,40.714286,41.357143,38.166667
337,8.000000,0,1030.000000,일요일,25.230159,30.793651,35.785714,45.214286,43.333333,46.793651,42.015873,38.230159,37.992063,34.007937,25.230159,30.793651,35.785714,45.214286,43.333333,46.793651,42.015873,38.230159,37.992063,34.007937
338,8.000000,0,1030.000000,일요일,24.484127,31.111111,35.761905,46.000000,44.095238,46.039683,42.484127,35.746032,34.626984,29.849206,24.484127,31.111111,35.761905,46.000000,44.095238,46.039683,42.484127,35.746032,34.626984,29.849206
339,8.000000,0,1030.000000,일요일,23.738095,31.428571,35.738095,46.785714,44.857143,45.285714,42.952381,33.261905,31.261905,25.690476,23.738095,31.428571,35.738095,46.785714,44.857143,45.285714,42.952381,33.261905,31.261905,25.690476
340,8.000000,0,1030.000000,일요일,23.174603,29.833333,34.706349,42.761905,40.547619,40.817460,37.380952,29.555556,27.293651,22.126984,23.174603,29.833333,34.706349,42.761905,40.547619,40.817460,37.380952,29.555556,27.293651,22.126984
341,8.000000,0,1030.000000,일요일,22.611111,28.238095,33.674603,38.738095,36.238095,36.349206,31.809524,25.849206,23.325397,18.563492,22.611111,28.238095,33.674603,38.738095,36.238095,36.349206,31.809524,25.849206,23.325397,18.563492
342,8.000000,0,1030.000000,일요일,22.047619,26.642857,32.642857,34.714286,31.928571,31.880952,26.238095,22.142857,19.357143,15.000000,22.047619,26.642857,32.642857,34.714286,31.928571,31.880952,26.238095,22.142857,19.357143,15.000000
343,8.000000,0,1030.000000,일요일,20.309524,24.132275,29.937831,32.587302,29.563492,29.605820,24.205026,20.298942,18.108466,14.064815,20.309524,24.132275,29.937831,32.587302,29.563492,29.605820,24.205026,20.298942,18.108466,14.064815
344,8.000000,0,1030.000000,일요일,18.571429,21.621693,27.232804,30.460317,27.198413,27.330688,22.171958,18.455026,16.859788,13.129630,18.571429,21.621693,27.232804,30.460317,27.198413,27.330688,22.171958,18.455026,16.859788,13.129630
345,8.000000,0,1030.000000,일요일,16.833333,19.111111,24.527778,28.333333,24.833333,25.055556,20.138889,16.611111,15.611111,12.194444,16.833333,19.111111,24.527778,28.333333,24.833333,25.055556,20.138889,16.611111,15.611111,12.194444
346,8.000000,0,1030.000000,일요일,15.020833,17.197917,22.145833,24.822917,21.718750,21.395833,17.364583,14.760417,14.093750,11.135417,15.020833,17.197917,22.145833,24.822917,21.718750,21.395833,17.364583,14.760417,14.093750,11.135417
347,8.000000,0,1030.000000,일요일,13.208333,15.284722,19.763889,21.312500,18.604167,17.736111,14.590278,12.909722,12.576389,10.076389,13.208333,15.284722,19.763889,21.312500,18.604167,17.736111,14.590278,12.909722,12.576389,10.076389
348,8.000000,0,1030.000000,일요일,11.395833,13.371528,17.381944,17.802083,15.489583,14.076389,11.815972,11.059028,11.059028,9.017361,11.395833,13.371528,17.381944,17.802083,15.489583,14.076389,11.815972,11.059028,11.059028,9.017361
349,8.000000,0,1030.000000,일요일,9.583333,11.458333,15.000000,14.291667,12.375000,10.416667,9.041667,9.208333,9.541667,7.958333,9.583333,11.458333,15.000000,14.291667,12.375000,10.416667,9.041667,9.208333,9.541667,7.958333
350,8.000000,0,1030.000000,일요일,9.583333,11.458333,15.000000,14.291667,12.375000,10.416667,9.041667,9.208333,9.541667,7.958333,9.583333,11.458333,15.000000,14.291667,12.375000,10.416667,9.041667,9.208333,9.541667,7.958333
351,8.000000,0,1030.000000,일요일,9.583333,11.458333,15.000000,14.291667,12.375000,10.416667,9.041667,9.208333,9.541667,7.958333,9.583333,11.458333,15.000000,14.291667,12.375000,10.416667,9.041667,9.208333,9.541667,7.958333
352,8.000000,0,1030.000000,일요일,9.583333,11.458333,15.000000,14.291667,12.375000,10.416667,9.041667,9.208333,9.541667,7.958333,9.583333,11.458333,15.000000,14.291667,12.375000,10.416667,9.041667,9.208333,9.541667,7.958333
319,8.000000,0,1030.000000,토요일,13.875000,18.791667,17.291667,20.291667,22.041667,17.958333,15.333333,20.458333,12.333333,13.791667,13.875000,18.791667,17.291667,20.291667,22.041667,17.958333,15.333333,20.458333,12.333333,13.791667
320,8.000000,0,1030.000000,토요일,19.840278,20.020833,22.604167,22.270833,26.298611,23.520833,17.069444,20.493056,15.013889,16.187500,19.840278,20.020833,22.604167,22.270833,26.298611,23.520833,17.069444,20.493056,15.013889,16.187500
321,8.000000,0,1030.000000,토요일,25.805556,21.250000,27.916667,24.250000,30.555556,29.083333,18.805556,20.527778,17.694444,18.583333,25.805556,21.250000,27.916667,24.250000,30.555556,29.083333,18.805556,20.527778,17.694444,18.583333
322,8.000000,0,1030.000000,토요일,25.351852,22.000000,29.277778,24.657407,29.787037,28.768519,19.453704,21.453704,18.592593,19.259259,25.351852,22.000000,29.277778,24.657407,29.787037,28.768519,19.453704,21.453704,18.592593,19.259259
323,8.000000,0,1030.000000,토요일,24.898148,22.750000,30.638889,25.064815,29.018519,28.453704,20.101852,22.379630,19.490741,19.935185,24.898148,22.750000,30.638889,25.064815,29.018519,28.453704,20.101852,22.379630,19.490741,19.935185
324,8.000000,0,1030.000000,토요일,24.444444,23.500000,32.000000,25.472222,28.250000,28.138889,20.750000,23.305556,20.388889,20.611111,24.444444,23.500000,32.000000,25.472222,28.250000,28.138889,20.750000,23.305556,20.388889,20.611111
325,8.000000,0,1030.000000,토요일,26.817460,27.876190,36.747619,31.534921,33.771429,33.387302,24.738095,26.692063,23.177778,23.255556,26.817460,27.876190,36.747619,31.534921,33.771429,33.387302,24.738095,26.692063,23.177778,23.255556
326,8.000000,0,1030.000000,토요일,29.190476,32.252381,41.495238,37.597619,39.292857,38.635714,28.726190,30.078571,25.966667,25.900000,29.190476,32.252381,41.495238,37.597619,39.292857,38.635714,28.726190,30.078571,25.966667,25.900000
327,8.000000,0,1030.000000,토요일,31.563492,36.628571,46.242857,43.660317,44.814286,43.884127,32.714286,33.465079,28.755556,28.544444,31.563492,36.628571,46.242857,43.660317,44.814286,43.884127,32.714286,33.465079,28.755556,28.544444
328,8.000000,0,1030.000000,토요일,33.936508,41.004762,50.990476,49.723016,50.335714,49.132540,36.702381,36.851587,31.544444,31.188889,33.936508,41.004762,50.990476,49.723016,50.335714,49.132540,36.702381,36.851587,31.544444,31.188889
329,8.000000,0,1030.000000,토요일,36.309524,45.380952,55.738095,55.785714,55.857143,54.380952,40.690476,40.238095,34.333333,33.833333,36.309524,45.380952,55.738095,55.785714,55.857143,54.380952,40.690476,40.238095,34.333333,33.833333
330,8.000000,0,1030.000000,토요일,35.666667,41.535714,50.630952,55.214286,55.011905,57.880952,43.023810,42.940476,37.773810,37.976190,35.666667,41.535714,50.630952,55.214286,55.011905,57.880952,43.023810,42.940476,37.773810,37.976190
331,8.000000,0,1030.000000,토요일,35.023810,37.690476,45.523810,54.642857,54.166667,61.380952,45.357143,45.642857,41.214286,42.119048,35.023810,37.690476,45.523810,54.642857,54.166667,61.380952,45.357143,45.642857,41.214286,42.119048
332,8.000000,0,1030.000000,토요일,36.234127,40.553571,48.692460,58.724206,57.166667,64.565476,47.414683,48.543651,45.829365,44.906746,36.234127,40.553571,48.692460,58.724206,57.166667,64.565476,47.414683,48.543651,45.829365,44.906746
333,8.000000,0,1030.000000,토요일,37.444444,43.416667,51.861111,62.805556,60.166667,67.750000,49.472222,51.444444,50.444444,47.694444,37.444444,43.416667,51.861111,62.805556,60.166667,67.750000,49.472222,51.444444,50.444444,47.694444
334,8.000000,0,1030.000000,토요일,38.177249,44.468254,52.653439,64.513228,61.706349,69.253968,54.052910,54.955026,54.661376,51.208995,38.177249,44.468254,52.653439,64.513228,61.706349,69.253968,54.052910,54.955026,54.661376,51.208995
335,8.000000,0,1030.000000,토요일,38.910053,45.519841,53.445767,66.220899,63.246032,70.757937,58.633598,58.465608,58.878307,54.723545,38.910053,45.519841,53.445767,66.220899,63.246032,70.757937,58.633598,58.465608,58.878307,54.723545
336,8.000000,0,1030.000000,토요일,39.642857,46.571429,54.238095,67.928571,64.785714,72.261905,63.214286,61.976190,63.095238,58.238095,39.642857,46.571429,54.238095,67.928571,64.785714,72.261905,63.214286,61.976190,63.095238,58.238095
337,8.000000,0,1030.000000,토요일,38.793651,47.349206,54.579365,69.539683,66.460317,71.658730,64.547619,58.579365,58.293651,52.023810,38.793651,47.349206,54.579365,69.539683,66.460317,71.658730,64.547619,58.579365,58.293651,52.023810
338,8.000000,0,1030.000000,토요일,37.944444,48.126984,54.920635,71.150794,68.134921,71.055556,65.880952,55.182540,53.492063,45.809524,37.944444,48.126984,54.920635,71.150794,68.134921,71.055556,65.880952,55.182540,53.492063,45.809524
339,8.000000,0,1030.000000,토요일,37.095238,48.904762,55.261905,72.761905,69.809524,70.452381,67.214286,51.785714,48.690476,39.595238,37.095238,48.904762,55.261905,72.761905,69.809524,70.452381,67.214286,51.785714,48.690476,39.595238
340,8.000000,0,1030.000000,토요일,35.539683,45.761905,52.984127,65.753968,62.325397,62.674603,57.769841,45.492063,41.976190,33.841270,35.539683,45.761905,52.984127,65.753968,62.325397,62.674603,57.769841,45.492063,41.976190,33.841270
341,8.000000,0,1030.000000,토요일,33.984127,42.619048,50.706349,58.746032,54.841270,54.896825,48.325397,39.198413,35.261905,28.087302,33.984127,42.619048,50.706349,58.746032,54.841270,54.896825,48.325397,39.198413,35.261905,28.087302
342,8.000000,0,1030.000000,토요일,32.428571,39.476190,48.428571,51.738095,47.357143,47.119048,38.880952,32.904762,28.547619,22.333333,32.428571,39.476190,48.428571,51.738095,47.357143,47.119048,38.880952,32.904762,28.547619,22.333333
343,8.000000,0,1030.000000,토요일,30.091270,35.900794,44.600529,48.825397,43.960317,43.912698,36.013228,30.242063,26.892857,20.972222,30.091270,35.900794,44.600529,48.825397,43.960317,43.912698,36.013228,30.242063,26.892857,20.972222
344,8.000000,0,1030.000000,토요일,27.753968,32.325397,40.772487,45.912698,40.563492,40.706349,33.145503,27.579365,25.238095,19.611111,27.753968,32.325397,40.772487,45.912698,40.563492,40.706349,33.145503,27.579365,25.238095,19.611111
345,8.000000,0,1030.000000,토요일,25.416667,28.750000,36.944444,43.000000,37.166667,37.500000,30.277778,24.916667,23.583333,18.250000,25.416667,28.750000,36.944444,43.000000,37.166667,37.500000,30.277778,24.916667,23.583333,18.250000
346,8.000000,0,1030.000000,토요일,22.729167,25.989583,33.395833,37.677083,32.614583,32.125000,26.177083,22.062500,21.385417,16.645833,22.729167,25.989583,33.395833,37.677083,32.614583,32.125000,26.177083,22.062500,21.385417,16.645833
347,8.000000,0,1030.000000,토요일,20.041667,23.229167,29.847222,32.354167,28.062500,26.750000,22.076389,19.208333,19.187500,15.041667,20.041667,23.229167,29.847222,32.354167,28.062500,26.750000,22.076389,19.208333,19.187500,15.041667
348,8.000000,0,1030.000000,토요일,17.354167,20.468750,26.298611,27.031250,23.510417,21.375000,17.975694,16.354167,16.989583,13.437500,17.354167,20.468750,26.298611,27.031250,23.510417,21.375000,17.975694,16.354167,16.989583,13.437500
349,8.000000,0,1030.000000,토요일,14.666667,17.708333,22.750000,21.708333,18.958333,16.000000,13.875000,13.500000,14.791667,11.833333,14.666667,17.708333,22.750000,21.708333,18.958333,16.000000,13.875000,13.500000,14.791667,11.833333
350,8.000000,0,1030.000000,토요일,14.666667,17.708333,22.750000,21.708333,18.958333,16.000000,13.875000,13.500000,14.791667,11.833333,14.666667,17.708333,22.750000,21.708333,18.958333,16.000000,13.875000,13.500000,14.791667,11.833333
351,8.000000,0,1030.000000,토요일,14.666667,17.708333,22.750000,21.708333,18.958333,16.000000,13.875000,13.500000,14.791667,11.833333,14.666667,17.708333,22.750000,21.708333,18.958333,16.000000,13.875000,13.500000,14.791667,11.833333
352,8.000000,0,1030.000000,토요일,14.666667,17.708333,22.750000,21.708333,18.958333,16.000000,13.875000,13.500000,14.791667,11.833333,14.666667,17.708333,22.750000,21.708333,18.958333,16.000000,13.875000,13.500000,14.791667,11.833333
319,8.000000,0,1030.000000,평일,9.888889,11.597222,14.763889,12.458333,12.680556,10.458333,11.277778,10.125000,8.486111,6.611111,9.888889,11.597222,14.763889,12.458333,12.680556,10.458333,11.277778,10.125000,8.486111,6.611111
320,8.000000,0,1030.000000,평일,12.351852,12.113426,14.405093,13.724537,14.557870,13.104167,11.138889,10.011574,10.243056,8.115741,12.351852,12.113426,14.405093,13.724537,14.557870,13.104167,11.138889,10.011574,10.243056,8.115741
